system_id,municipality,party,initials,first_name,last_name,gender,role
312988589807,Middelburg,Lokale Partij Middelburg,K.,Koen,Beekman,male,
213987506820,Middelburg,Lokale Partij Middelburg,J.J.,John,Bish,male,
827604262278,Middelburg,Lokale Partij Middelburg,J.J.,John,Guequierre,male,
797331870906,Middelburg,Lokale Partij Middelburg,H.D.,Ria,Markusse-Bakker,female,
553346753138,Middelburg,Lokale Partij Middelburg,P.J.,Piet,Lukas,male,
365266504130,Middelburg,PvdA,J.S.,Jeroen,Louws,male,
903882888552,Middelburg,PvdA,C.C.,Caroline,Diepeveen,female,
143993680075,Middelburg,PvdA,M.,Mehmet,Kavşitli,male,
202661596386,Middelburg,PvdA,H.T.,Herman,Lelieveldt,male,
427451716598,Middelburg,PvdA,M.W.,Marijn,Dieleman,male,
66786279003,Middelburg,PvdA,M.W.,Marga,De Brauwer-Koevoets,female,
1054433586994,Middelburg,PvdA,K.R.,Bob,van Schuylenburch,male,
38580272483,Middelburg,PvdA,E.D.K.,Ernst,Radius,male,
154131585852,Middelburg,PvdA,E.,Evie,Malawauw,female,
1060661452114,Middelburg,PvdA,T.C.M.C.,Tom,van Aalst,male,
855526473405,Middelburg,PvdA,A.,Anita,Pijpelink,female,
16120332028,Middelburg,PvdA,K.S.,Kris,Reijnierse,female,
783036862916,Middelburg,PvdA,E.,Edwin,Overbeeke,male,
647617295660,Middelburg,PvdA,R.D.H.,Rob,Stufkens,male,
221940808632,Middelburg,PvdA,J.,Anneke,Hartman,female,
1074657214333,Middelburg,PvdA,H.,Hennie,van Meerkerk,female,
840786944388,Middelburg,PvdA,E.,Eric,Lameijn,male,
670273624056,Middelburg,PvdA,P.T.A.,Nellie,de Bont-Smulders,female,
879319722170,Middelburg,PvdA,S.,Fieke,Smitskamp,female,
694572346868,Middelburg,PvdA,P.F.,Peter,de Doelder,male,
181358408153,Middelburg,PvdA,C.J.,Conny,Boersma,female,
689919459231,Middelburg,PvdA,H.,Henk,Soepenberg,male,
631282881317,Middelburg,PvdA,A.E.,Aty,Harwijne-Vroomman,female,
175170999621,Middelburg,PvdA,W.J.E.,Wendy,Westerlaken,female,
344757532781,Middelburg,PvdA,P.H.,Pim,van Kampen,male,
1003533338110,Middelburg,PvdA,A.A.,Albert,de Vries,male,
151429445510,Middelburg,PvdA,S.J.,Saskia,Szarafinski,female,
628057225168,Middelburg,CDA,J.J.,Johan,Aalberts,male,
557363171145,Middelburg,CDA,W.A.,Wim,Kant,male,
396062326318,Middelburg,CDA,E.C.,Ella,Poppe-Reijnierse,female,
249726154026,Middelburg,CDA,L.,Bert,Kollen,male,
287702676408,Middelburg,CDA,H.A.K.,Hilde,Onderdijk-Varkevisser,female,
889476714868,Middelburg,CDA,C.J.,Ronny,Theune,male,
45264391623,Middelburg,CDA,R.F.F,Roderik,Bin,male,
194585748782,Middelburg,CDA,J.D.P.,Job,van den Broek,male,
115882898501,Middelburg,CDA,D.J.,Dick,Hoogstrate,male,
197820011255,Middelburg,CDA,W.F.M.,Wim,Jansen,male,
751359051810,Middelburg,CDA,K.J.,Krijnie,Hoek-van Dijke,female,
435097381182,Middelburg,CDA,E.J.,Eugène,Hoeven,male,
582813971256,Middelburg,CDA,J.A.,Jannie,Sandee-Maljaars,female,
1086947994858,Middelburg,CDA,P.,Peter,Donk,male,
738399585937,Middelburg,CDA,P.J.F.,Piet,Castenmiller,male,
508182147355,Middelburg,CDA,J.J.,Jaap,Eleveld,male,
1090639291332,Middelburg,CDA,S.,Siert,Knigge,male,
742792307597,Middelburg,CDA,A.A.J.,Anthony,Burger,male,
636798510999,Middelburg,SGP,P.,Paul,Moens,male,
29756014764,Middelburg,SGP,M.,Marc,Overbeeke,male,
501867305161,Middelburg,SGP,M.,Marijn,Houmes,male,
115151513900,Middelburg,SGP,J.J.A.,Jonathan,Schroevers,male,
739921838860,Middelburg,SGP,C.J.,Coen,de Kraker,male,
18279883366,Middelburg,SGP,J.W.,Jan Willem,Nieuwenhuyzen,male,
397085280684,Middelburg,SGP,J.,Johan,Ovaa,male,
1022340831791,Middelburg,SGP,J.,Jozias,Joosse,male,
584192528089,Middelburg,SGP,J.P.,Johan,Hollebrandse,male,
434674008162,Middelburg,SGP,L.A.,Ronald,Francke,male,
784119990249,Middelburg,SGP,A.M.,Adri,Weststrate,male,
546605970209,Middelburg,SGP,A.C.J.,Arjan,Bosman,male,
572851502109,Middelburg,SGP,J.P.,Iljan,Hage,male,
59882684635,Middelburg,SGP,G.C.,Cor,van Dijk,male,
61989933376,Middelburg,SGP,L.,Leonard,Brouwer,male,
1047494154375,Middelburg,SGP,P.A.,Peter,Proos,male,
342977179181,Middelburg,SGP,M.,Maarten,Klaassen,male,
1012102367668,Middelburg,SGP,W.H.,Wim,Kok,male,
504399683927,Middelburg,SGP,C.,Chris,Dekker,male,
73552829643,Middelburg,VVD,C.,Chris,Simons,male,
204147450808,Middelburg,VVD,W.C.M.,Wilfried,Boonman,male,
785653850946,Middelburg,VVD,R.G.M.,Raquel,Jimenez Jansen,female,
227417573907,Middelburg,VVD,A.C.,Alex,Wöhler,male,
638961576996,Middelburg,VVD,S.E.,Sven,Meijer,male,
49045894304,Middelburg,VVD,W.P.S.,Sabine,Bierens,female,
116919144143,Middelburg,VVD,H.C.,Carolien,Sanders-Felius,female,
1066834764405,Middelburg,VVD,B.,Benno,Nieuwenhuis,male,
876004463695,Middelburg,VVD,W.H.E.,William,van Amstel,male,
201850705504,Middelburg,VVD,J.L.,Jaap,Murre,male,
991082820769,Middelburg,VVD,A.C.,Annelien,Staat,female,
863444967551,Middelburg,VVD,R.C.M.,Raoul,Beaumont,male,
897075925526,Middelburg,VVD,M.,Martine,Burgemeester,female,
292071989631,Middelburg,VVD,J.L.,Koos,Bernard,male,
505891064412,Middelburg,VVD,E.P.M.,Ed,Veldman,male,
718424733145,Middelburg,VVD,P.W.,Paola,van der Werf-Havinga,female,
92576479992,Middelburg,VVD,T.,Tobias,van Gent,male,
398438593046,Middelburg,VVD,J.C.,Joan,van Dijk-Sturm,female,
672000368145,Middelburg,SP,P.B.,Petroesjka,Sterk,female,
1078758108029,Middelburg,SP,H.C.H.,Huib,Ghijsen,male,
234973905564,Middelburg,SP,G.,Geert,van der Laan,male,
599883039351,Middelburg,SP,I.W.,Inge,Tupanwel,female,
128418849668,Middelburg,SP,S.H.J.,Sylvia,Tuinder,female,
430547336428,Middelburg,SP,G.,Gülsen,Köstek,female,
608302253627,Middelburg,SP,I.,Ingrid,Bos,female,
616688055371,Middelburg,SP,A.H.,Ad,Tienstra,male,
66398084538,Middelburg,SP,E.P.J.,Els,Simons,female,
775012921296,Middelburg,SP,W.,Winant,Halfwerk,male,
870922108866,Middelburg,SP,L.,Leo,Ton,male,
839545924468,Middelburg,SP,A.,Andres,Dirks,male,
1088858855925,Middelburg,SP,J.,Jeroen,van Dijen,male,
283913547273,Middelburg,D66,R.N.,Rob,van Eijkelenburg,male,
764741571660,Middelburg,D66,J.P.B.,Bas,van der Reest,male,
444969552302,Middelburg,D66,A.P.,Ad,van de Kreeke,male,
786995696243,Middelburg,D66,F.W.,Frits,Broos,male,
594027992844,Middelburg,D66,P.C.H.,Paul,van Niftrik,male,
510854559261,Middelburg,D66,H.M.C.,Heidie,Menheere,female,
41242546778,Middelburg,D66,L.K.,Loura,Kleinepier,female,
844416137301,Middelburg,D66,M.,René,Romijn,male,
290794553896,Middelburg,D66,M.,Murat,Dankoz,male,
322866021268,Middelburg,D66,M.,Mariëlle,de Ruijsscher,female,
846236135403,Middelburg,D66,M.C.J.A.M.,Margot,Goeijers,female,
148460111427,Middelburg,D66,M.C.,Martien,Burger,male,
1060855451560,Middelburg,D66,R.A.J.,Rutger,Schonis,male,
728532788866,Middelburg,D66,C.W.J.,Carl,Schoor,male,
859198274934,Middelburg,ChristenUnie,W.A.,Willemien,Treurniet,female,
646988228504,Middelburg,ChristenUnie,C.E.,Clement,Remijnse,male,
159629316016,Middelburg,ChristenUnie,A.E.H.,Tony,Noom,male,
868858177823,Middelburg,ChristenUnie,A.P.,Arjan,Beekman,male,
1023392705850,Middelburg,ChristenUnie,M.,Marieke,de Nooijer,female,
118758738165,Middelburg,ChristenUnie,D.J.,Ricky,Vaneveld,male,
350891862176,Middelburg,ChristenUnie,J.J.,Jan,van Oosten,male,
172834856095,Middelburg,ChristenUnie,M.C.M.H.,Mirjam,van Kempen,female,
1037038057831,Middelburg,ChristenUnie,B.J.J.,Bartjan,Wattel,male,
45020247284,Middelburg,ChristenUnie,M.,Rinie,Vaane,male,
801742586966,Middelburg,ChristenUnie,K.W.,Klaas,van de Ketterij,male,
74544188802,Middelburg,ChristenUnie,P.J.,Pieter,Sanderse,male,
433270505700,Middelburg,ChristenUnie,P.J.,Pieter Jan,Mersie,male,
90059470463,Middelburg,ChristenUnie,C.,Kees,Hegi,male,
747853664803,Middelburg,ChristenUnie,M.,Marten,Geerse,male,
944572082190,Middelburg,ChristenUnie,A.,Bram,Francke,male,
1030869437790,Middelburg,ChristenUnie,K.A.,Krijn,Hamelink,male,
265941205221,Middelburg,ChristenUnie,C.,Cees,Bijman,male,
261195600474,Middelburg,ChristenUnie,L.C.,Leen,van Dijke,male,
149759155782,Middelburg,GroenLinks,G.M.M.,Leny,van den Heuvel,female,
903275051278,Middelburg,GroenLinks,M.,Marianne,Golsteijn,female,
751913893916,Middelburg,GroenLinks,P.,Petra,de Ruiter,female,
725842362321,Middelburg,GroenLinks,A.L.,Adrie,van 't Westeinde,male,
587136582902,Middelburg,GroenLinks,T.L.L.,Toon,Holman,male,
529688882143,Middelburg,GroenLinks,F.M.,Femke,IJsseldijk,female,
436965623591,Middelburg,GroenLinks,R.,Reint,Rengers,male,
240671885472,Middelburg,GroenLinks,B.,Birgul,Cakmak,female,
446016144094,Middelburg,GroenLinks,L.J.A.V.,Luc,Vandezande,male,
216906032753,Noord-Beveland,BEN,M.J.,Mark,Faasse,male,
1005399363079,Noord-Beveland,BEN,C.,Chris,van der Kraan,male,
545620494581,Noord-Beveland,BEN,S.,Saskia,Vahlenkamp,female,
767331105043,Noord-Beveland,BEN,H.A.,Hugo,Hasken,male,
565710543163,Noord-Beveland,BEN,F.,Femke,van Alphen,female,
748732680769,Noord-Beveland,BEN,J.P.,Peter,de Neef,male,
420114904050,Noord-Beveland,BEN,M.,Marianne,Wittkamp,female,
61571344188,Noord-Beveland,BEN,G.I.,Gary,Yanover,male,
411526501194,Noord-Beveland,BEN,E.,Elisabeth,Wilderom,female,
966435568660,Noord-Beveland,BEN,H.A.,Henk,Roest,male,
1091380145212,Noord-Beveland,VVD,S.,Stephan,van Belzen,male,
746356214240,Noord-Beveland,VVD,D.P.,Dirk,Hage,male,
998214676048,Noord-Beveland,VVD,J.P.,Jasper,Lokerse,male,
528034158812,Noord-Beveland,VVD,H.R.,Robert,Mast,male,
249810330816,Noord-Beveland,VVD,Y.M.,Yannemique,van Eijk,female,
876455823553,Noord-Beveland,VVD,E.S.,Edith,Breure-den Oudsten,female,
989787875571,Noord-Beveland,VVD,H.,Hendrikjan,Hoffman,male,
131487306146,Noord-Beveland,VVD,P.L.,Piet,de Putter,male,
571049465825,Noord-Beveland,Noord-Bevelands Belang,Y.E.M.,Yvonne,van der Maas-Maas,female,
434870258315,Noord-Beveland,Noord-Bevelands Belang,W.H.J.M.,Pim,Schenkelaars,male,
1031577891279,Noord-Beveland,Noord-Bevelands Belang,E.,Ellen,van der Klooster-Dobbelaar,female,
346760405616,Noord-Beveland,Noord-Bevelands Belang,K.,Koen,van der Klooster,male,
649215107081,Noord-Beveland,Noord-Bevelands Belang,M.,Marcel,Verwei,male,
618380152519,Noord-Beveland,Noord-Bevelands Belang,E.M.,Annelies,t Hoen-Verschuren,female,
61332080150,Noord-Beveland,Noord-Bevelands Belang,M.S.,Michel,de Smit,male,
231324128503,Noord-Beveland,Noord-Bevelands Belang,D.C.,Davien,de Koning,female,
275505668137,Noord-Beveland,Noord-Bevelands Belang,J.,Hans,Peters,male,
521881274630,Noord-Beveland,Noord-Bevelands Belang,W.,Wineke,Schimmel,female,
473608576930,Noord-Beveland,Noord-Bevelands Belang,J.H.,Henk,de Cock,male,
166732877791,Noord-Beveland,Noord-Bevelands Belang,G.I.,Sjard,Smit,male,
1074482836394,Noord-Beveland,Noord-Bevelands Belang,P.L.,Peter,van Keulen,male,
1010854905987,Noord-Beveland,Noord-Bevelands Belang,A.C.P.,Arnold,Oudshoorn,male,
659589590202,Noord-Beveland,SGP,A.,Adrie,van der Maas,male,
855544188986,Noord-Beveland,SGP,C.,Cor,van de Woestijne,male,
438429086418,Noord-Beveland,SGP,A.,Arnold,de Bruine,male,
199475775184,Noord-Beveland,SGP,P.J.,Peter,van der Maas,male,
503182486578,Noord-Beveland,SGP,M.A.,Rinse,de Putter,male,
1094673038307,Noord-Beveland,SGP,A.M.,Markus,Wisse,male,
604014925773,Noord-Beveland,SGP,H.J.,Henk,Poortvliet,male,
775095076583,Noord-Beveland,SGP,J.P.,Ko,Bustraan,male,
1031964222687,Noord-Beveland,CDA,A.P.L.M.,Anja,Slenter-Jamar,female,
79562034988,Noord-Beveland,CDA,J.,Johan,Sandee,male,
88869459685,Noord-Beveland,CDA,C.,Kees,Blok,male,
576965086667,Noord-Beveland,CDA,M.,Maarten,van Lobberegt,male,
50754480087,Noord-Beveland,CDA,R.J.,Rop,van der Zee,male,
625124235886,Noord-Beveland,CDA,P.A.,Patrick,Bakker,male,
725351212445,Noord-Beveland,CDA,J.M.,Annemiek,Deusing-Eckhardt,female,
627413231792,Noord-Beveland,CDA,C.C.,Christian,de Jonge,male,
589809733968,Noord-Beveland,CDA,C.M.,Kees,van der Weele,male,
978909136885,Noord-Beveland,CDA,A.,Adriaan,de Putter,male,
352897349094,Noord-Beveland,CDA,G.P.,Gerard,Geelhoed,male,
877240349823,Noord-Beveland,CDA,J.M.,Koos,Meulenberg-op 't Hof,female,
554090937915,Noord-Beveland,PvdA,C.,Cor,Quinten,male,
1083435396010,Noord-Beveland,PvdA,G.,Gerard,van der Wal,male,
768768892513,Noord-Beveland,PvdA,I.A.,Inez,Flameling,female,
599385589117,Noord-Beveland,PvdA,A.,Arianne,van Arkel-Burmanjer,female,
401512144379,Noord-Beveland,PvdA,M.L.,Thijs,t Hart,male,
680945366836,Noord-Beveland,PvdA,L.C.H.,Leen,van Loon,male,
626378426889,Noord-Beveland,PvdA,P.A.,Piet,Hamelink,male,
1011664337539,Noord-Beveland,D66,W.F.,Willem,Maillette de Buij Wenniger,male,
615858252968,Noord-Beveland,D66,J.H.B.J.,Jacqueline,Dijkinga,female,
921388458900,Noord-Beveland,D66,M.J.M.,Thijs,van der Velden,male,
153044281678,Noord-Beveland,D66,J.M.J.C.,Ab,Koster,male,
105225477600,Noord-Beveland,D66,C.C.M.,Charles,Lelkens,male,
333199397346,Noord-Beveland,D66,E.W.,Edward,Meulenberg,male,
262978204731,Noord-Beveland,D66,S.R.,Steven,Klatte,male,
65698732077,Noord-Beveland,D66,M.J.M.,Margreet,van der Beek,female,
555134328906,Noord-Beveland,D66,A.A.,Bert,Wiegant,male,
561376984801,Reimerswaal,SGP,J.P.,Jaap,Sinke,male,
756302690052,Reimerswaal,SGP,M.,Rien,Bruinooge,male,
666608180894,Reimerswaal,SGP,M.M.,Rien,Sinke,male,
931302904472,Reimerswaal,SGP,B.,Artwin,Otte,male,
764755845846,Reimerswaal,SGP,D.,Daniël,van Iwaarden,male,
204507504116,Reimerswaal,SGP,A.J.,Ad,Meeuwsen,male,
556428004572,Reimerswaal,SGP,L.M.,Leonard,Harthoorn,male,
903227829699,Reimerswaal,SGP,M.,Maarten,Both,male,
1068858451156,Reimerswaal,SGP,A.M.,Tonnie,Bliek,male,
853922639203,Reimerswaal,SGP,J.A.,Jan,Hoekman,male,
887735864185,Reimerswaal,SGP,L.L.L.,Albert,Nieuwenhuize,male,
170090184221,Reimerswaal,SGP,A.,Ardjan,Hoogerland,male,
996573151526,Reimerswaal,SGP,J.J.D.,Jossé,de Koeijer,male,
181874918241,Reimerswaal,SGP,J.,Jos,Weststrate,male,
794510548213,Reimerswaal,SGP,G.,Gerrit,van Veldhuisen,male,
1083044258630,Reimerswaal,SGP,L.,Leo,van Dommele,male,
355560398738,Reimerswaal,SGP,A.W.,Aart,de Groot,male,
602163208344,Reimerswaal,SGP,J.,Sjaco,de Nooijer,male,
443258471056,Reimerswaal,SGP,J.W.K.,Jaco,Zandee,male,
881996657266,Reimerswaal,SGP,C.J.,Kees,van Belzen,male,
394402361008,Reimerswaal,SGP,C.,Kees,van Burg,male,
119968565354,Reimerswaal,SGP,T.C.M.,Theodoor,Goud,male,
139720380829,Reimerswaal,SGP,F.W.,Frits,Baaijens,male,
578271717307,Reimerswaal,SGP,N.L.,Nico,Nieuwenhuize,male,
311937182647,Reimerswaal,SGP,M.W.,Rien,Sinke,male,
183204611720,Reimerswaal,SGP,P.,Piet,Hollestelle,male,
883499429052,Reimerswaal,SGP,B.J.,Bas,de Winter,male,
275337238429,Reimerswaal,SGP,C.L.,Christiaan,van de Wege,male,
312119438798,Reimerswaal,SGP,J.W.,Jim,van de Velde,male,
754743292529,Reimerswaal,Leefbaar Reimerswaal,M.,Marien,Weststrate,male,
538575197014,Reimerswaal,Leefbaar Reimerswaal,M.A.,Mascha,Boone-Tuijnman,female,
27700005977,Reimerswaal,Leefbaar Reimerswaal,W.G.A.M.,Willem,van Zon,male,
678410168853,Reimerswaal,Leefbaar Reimerswaal,A.J.G.,Jeanette,Verburg-de Smit,female,
867280789193,Reimerswaal,Leefbaar Reimerswaal,I.,Inge,Fortuin-van der Hoest,female,
484571861329,Reimerswaal,Leefbaar Reimerswaal,C.D.,Riekie,Bogaards-van Berkel,female,
684398751563,Reimerswaal,Leefbaar Reimerswaal,N.,Nico,van der Hoest,male,
819971026993,Reimerswaal,Leefbaar Reimerswaal,S.S.,Stanley,Frankemölle,male,
645485319266,Reimerswaal,Leefbaar Reimerswaal,T.P.,Ted,Krijger,male,
929778868578,Reimerswaal,Leefbaar Reimerswaal,W.M.,Wilfred,van Oosten,male,
577693445968,Reimerswaal,Leefbaar Reimerswaal,I.J.K.,Ilka,Bosselaar,female,
111897443292,Reimerswaal,Leefbaar Reimerswaal,C.J.,Christa,van Boven,female,
471599379146,Reimerswaal,Leefbaar Reimerswaal,J.P.,Jan,Steenbakker,male,
101180295996,Reimerswaal,Leefbaar Reimerswaal,R.,Ramon,Verburg,male,
787747209234,Reimerswaal,Leefbaar Reimerswaal,J.I.,Jaquelien,Sinke,female,
747091137964,Reimerswaal,Leefbaar Reimerswaal,J.,Joyce,van de Griek,female,
1089356451690,Reimerswaal,Leefbaar Reimerswaal,M.J.J.M.,Monique,Biemond- Santbergen,female,
428667250049,Reimerswaal,Leefbaar Reimerswaal,J.J.,Jacobien,van den Dorpel-Lagendijk,female,
617496924032,Reimerswaal,Leefbaar Reimerswaal,J.C.,Judith,Jobse,female,
985857312424,Reimerswaal,Leefbaar Reimerswaal,C.,Christiaan,Frankemölle,male,
167530939286,Reimerswaal,Leefbaar Reimerswaal,J.G.,Monica,Slabbekoorn,female,
984377133865,Reimerswaal,Leefbaar Reimerswaal,J.W.,Jan-Willem,Hermes,male,
86881449405,Reimerswaal,Leefbaar Reimerswaal,W.J.A.H.,Richard,van Zon,male,
33724931618,Reimerswaal,Leefbaar Reimerswaal,I.,Ileana,Hamelink-Tebies,female,
329292896685,Reimerswaal,Leefbaar Reimerswaal,D.N.,Dirk,Bijl,male,
841525784310,Reimerswaal,Leefbaar Reimerswaal,B.M.,Bianca,Reugebrink,female,
504313826895,Reimerswaal,Leefbaar Reimerswaal,C.H.,Cor,Meijer,male,
551238860485,Reimerswaal,CDA,J.J.L.,Hans,de Kunder,male,
578610625335,Reimerswaal,CDA,O.P.,Olaf,Buteijn,male,
1084299269797,Reimerswaal,CDA,J.J.,Jan,Nagelkerke,male,
660178587619,Reimerswaal,CDA,J.C.,John,Jansen,male,
230929332593,Reimerswaal,CDA,W.J.,Wim,Minnaard,male,
223441992960,Reimerswaal,CDA,J.K.,Klaas,Petersen,male,
822657455958,Reimerswaal,CDA,W.M.C.,Wahine,Wisse,female,
417737971704,Reimerswaal,CDA,P.A.,Pieter,Allewijn,male,
78153810959,Reimerswaal,CDA,C.A.,Cok,Balkestein,male,
496159251153,Reimerswaal,CDA,D.,Dirk,van der Jagt,male,
499464657650,Reimerswaal,CDA,J.,Jan,Scheurwater,male,
305126744830,Reimerswaal,CDA,P.A.,Peter,Koeman,male,
539796675065,Reimerswaal,CDA,Z.V.,Zaky,van der Spil,male,
505676812641,Reimerswaal,CDA,F.,Floor,Buteijn-Leemans,female,
180144918871,Reimerswaal,CDA,J.A.W.,Jacques,Pols,male,
180633314436,Reimerswaal,PvdA,J.M.,Hans,van Stel,male,
839278431608,Reimerswaal,PvdA,L.C.,Marjolein,Sinke-Oele,female,
423744587013,Reimerswaal,PvdA,D.,Dieuwke,Louwrink,female,
502102860546,Reimerswaal,PvdA,H.W.,Hansje,Weststrate,female,
85389975919,Reimerswaal,PvdA,J.,Jeroen,Bakx,male,
737310756163,Reimerswaal,PvdA,W.K.,Wasantha,Kalugama Mudiyanselage,male,
191661259936,Reimerswaal,PvdA,L.,Leila,Kallal,female,
753292615346,Reimerswaal,PvdA,I.M.,Sjaak,van Loo,male,
201751846431,Reimerswaal,PvdA,J.E.,Els,Pikkaart,female,
235332532487,Reimerswaal,PvdA,J.C.,Jan,Korstanje,male,
507210113666,Reimerswaal,PvdA,J.,Jan,Sinke,male,
115108784002,Reimerswaal,PvdA,A.H.J.M.,Nol,Verhagen,male,
15462735664,Reimerswaal,PvdA,D.,Diana,Duinkerke,female,
542972902593,Reimerswaal,PvdA,F.J.A.,John,Martijn,male,
43614342253,Reimerswaal,PvdA,L.E.,Lous,Filius-van Koolwijk,female,
491351903319,Reimerswaal,PvdA,C.J.,Kees,Knuit,male,
953548318882,Reimerswaal,VVD,I.,Izak,Vogelaar,male,
292757729818,Reimerswaal,VVD,C.J.,Thea,Laban-Mos,female,
168912598550,Reimerswaal,VVD,I.,Ida,Sinke,female,
616959689870,Reimerswaal,VVD,J.M.,Jaco,Steketee,male,
712233197289,Reimerswaal,VVD,R.P.C.H.,Ronald,van de Wouw,male,
491837182481,Reimerswaal,VVD,J.N.,Juliëtte,van der Endt,female,
1082518085258,Reimerswaal,VVD,R.G.W.,Richard,van der Mast,male,
962414970056,Reimerswaal,VVD,C.G.,Christian,Koeman,male,
1040170271620,Reimerswaal,VVD,D.C.,Dick,van de Linde,male,
214984778503,Reimerswaal,VVD,J.J.,Johan,Koeman,male,
170575989856,Reimerswaal,VVD,M.C.,Riet,Reijnhout-van Stee,female,
784239728770,Reimerswaal,VVD,S.A.M.,Stephanie,van de Wouw-van Wezel,female,
852659714287,Reimerswaal,VVD,S.A.C.,Aline,van Opdurp,female,
335484758196,Reimerswaal,VVD,N.D.,Nico,Ribbens,male,
612276031713,Reimerswaal,VVD,I.A.,Ida,de Braal-Paauwe,female,
348087657513,Reimerswaal,VVD,H.J.,Huib,Boogert,male,
429432405083,Reimerswaal,VVD,N.M.,Nick,de Leeuw,male,
72219999072,Reimerswaal,VVD,A.,Ad,Linders,male,
598302537078,Reimerswaal,ChristenUnie,H.,Huib,Bouwman,male,
975211531057,Reimerswaal,ChristenUnie,A.,Andries,Jumelet,male,
22410891148,Reimerswaal,ChristenUnie,B.P.M.,Barbara,Verploegh Chassé,female,
850694596103,Reimerswaal,ChristenUnie,J.R.,Joël,Boone,male,
435716600731,Reimerswaal,ChristenUnie,T.D.,Tineke,Minderhoud-Bouma,female,
475769813311,Reimerswaal,ChristenUnie,W.M.,Michiel,Visser,male,
995058358783,Reimerswaal,ChristenUnie,C.M.,Kees,Zuijdwegt,male,
324774408730,Reimerswaal,ChristenUnie,A.M.,Anne Marie,Riemens-de Jong,female,
346159177189,Reimerswaal,ChristenUnie,P.W.,Peter,Sinke,male,
498389712104,Reimerswaal,ChristenUnie,M.,Marjan,Lolkema-van Vuuren,female,
486842830291,Reimerswaal,ChristenUnie,W.,Erwin,Moerdijk,male,
611895814148,Reimerswaal,ChristenUnie,J.H.E.,Jantine,Jumelet,female,
120715750735,Reimerswaal,ChristenUnie,G.A.,Gerard,Dronkers,male,
1008741035850,Reimerswaal,ChristenUnie,P.J.,Piet,Overbeeke,male,
854139743951,Reimerswaal,ChristenUnie,A.,Anneke,Jumelet-Vette,female,
966267362212,Reimerswaal,ChristenUnie,J.A.B.,Sjaco,van Damme,male,
505966243179,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,R.,Robbert,Lievense,male,
294251013766,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,A.M.J.,Jacqueline,van Burg,female,
543294213897,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,M.,Marcel,Willemse,male,
1094231189778,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,R.R.,Roy,Klop,male,
742337863572,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,P.M.,Peter,Vijverberg,male,
849416504505,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,A.E.M.,Guusje,Poot,female,
480816662569,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,F.H.,Floor,Fonteijne,male,
331323823389,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,R.J.,Roy,Lanser,male,
92662969924,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,D.,Davey,Herfst,male,
192682306942,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,C.,Kees,Verspoor,male,
933813461996,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,S.M.J.,Simone,Jansen-van Strien,female,
445347026986,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,J.,Jeanette,Bolle-van der Maas,female,
576191043830,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,A.P.,Adriaan,van den Berge,male,
968663073137,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,L.G.C,Ineke,van Dijke-van de Vate,female,
650755497702,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,A.,Nita,Breeuwer-Been,female,
674468685529,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,J.S.,Hanneke,Zuidgeest,female,
228818992226,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,C.H.J.,Kees,Hanse,male,
44433870554,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,F.P.M.,Frans,Schouten,male,
892227109874,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,J.J.,Jacqueline,Kik-Stouten,female,
674074526430,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,C.M.,Kitty,Heye-Jansen,female,
958142743202,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,M.C.,Marlène,van der Wekken,female,
1098598048152,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,L.,Luuk,van den Hoek,male,
365721308898,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,H.J.,Andrea,Meijer-Horden,female,
444897961866,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,W.M.P.,Ellen,Niemans-Douma,female,
1070761508753,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,C.J.M.,Mirjam,van Oord,female,
800958595546,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,C.J.,Kees,Heule,male,
557794607425,Schouwen-Duivenland,Leefbaar Schouwen-Duivenland,W.P.,Wim,Stouten,male,
186586290279,Schouwen-Duivenland,VVD,L.M.C.,Laurence,Haack,female,
436935662486,Schouwen-Duivenland,VVD,M.,Margo,Lemsom-van Gelderen,female,
601390814502,Schouwen-Duivenland,VVD,W.B.,Bruno,Van der Hoek,male,
